gpsSpeed,gpsCourse,gpsAccuracyVert,gpsAccuracyHor,inOut
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,30.92136476,65,1
-1,-1,30.92136476,65,1
-1,-1,30.92136476,65,1
-1,-1,30.92136476,65,1
-1,-1,30.92136476,65,1
-1,-1,30.92136476,65,1
-1,-1,30.92136476,65,1
-1,-1,31.66721202,65,1
-1,-1,31.66721202,65,1
-1,-1,31.66721202,65,1
-1,-1,31.66721202,65,1
-1,-1,31.66721202,65,1
-1,-1,31.66721202,65,1
-1,-1,31.66721202,65,1
-1,-1,31.66721202,65,1
-1,-1,31.66721202,65,1
-1,-1,31.66721202,65,1
-1,-1,31.66721202,65,1
-1,-1,31.66721202,65,1
-1,-1,31.66721202,65,1
-1,-1,31.66721202,65,1
-1,-1,25.11084679,65,1
-1,-1,25.11084679,65,1
-1,-1,25.11084679,65,1
-1,-1,25.11084679,65,1
-1,-1,25.11084679,65,1
-1,-1,25.11084679,65,1
-1,-1,25.11084679,65,1
-1,-1,25.11084679,65,1
-1,-1,25.11084679,65,1
-1,-1,25.11084679,65,1
-1,-1,25.11084679,65,1
-1,-1,25.11084679,65,1
-1,-1,25.11084679,65,1
-1,-1,25.11084679,65,1
-1,-1,25.11084679,65,1
-1,-1,25.11084679,65,1
-1,-1,23.58033947,65,1
-1,-1,23.58033947,65,1
-1,-1,23.58033947,65,1
-1,-1,23.58033947,65,1
-1,-1,23.58033947,65,1
-1,-1,23.58033947,65,1
-1,-1,23.58033947,65,1
-1,-1,23.58033947,65,1
-1,-1,23.58033947,65,1
-1,-1,23.58033947,65,1
-1,-1,23.58033947,65,1
-1,-1,23.58033947,65,1
-1,-1,23.58033947,65,1
-1,-1,22.17814228,65,1
-1,-1,22.17814228,65,1
-1,-1,22.17814228,65,1
0,-1,32,10,1
0,-1,32,10,1
0,-1,48,25,1
0,-1,48,25,1
0,-1,8,25,1
0,-1,8,25,1
0,-1,8,25,1
0,-1,8,25,1
0,-1,8,25,1
0,-1,8,25,1
0,-1,8,25,1
0,-1,8,25,1
0,-1,8,25,1
0,-1,8,25,1
0,-1,8,25,1
0,-1,8,25,1
0,-1,8,25,1
0,-1,8,25,1
0,-1,8,25,1
0,-1,8,25,1
0,-1,8,25,1
0,-1,8,25,1
0,-1,8,25,1
0,-1,8,25,1
0,-1,8,25,1
0,-1,8,25,1
0,-1,8,25,1
0,-1,8,25,1
0,-1,8,25,1
0,-1,8,25,1
0,-1,8,25,1
0,-1,8,25,1
0,-1,8,25,1
0,-1,8,25,1
0,-1,8,25,1
0,-1,8,25,1
-1,-1,115.2887636,1414,1
-1,-1,115.2887636,1414,1
-1,-1,115.2887636,1414,1
-1,-1,115.2887636,1414,1
-1,-1,115.2887636,1414,1
-1,-1,115.2887636,1414,1
-1,-1,115.2887636,1414,1
0.93,346.640625,48,10,1
0.93,346.640625,48,10,1
0.93,346.640625,48,10,1
0.93,346.640625,48,10,1
0,-1,3,30,1
0,-1,3,30,1
0,-1,3,30,1
0,-1,3,30,1
0,-1,3,30,1
0,-1,3,30,1
0,-1,3,30,1
0,-1,3,30,1
0,-1,3,30,1
0,-1,3,30,1
0,-1,3,30,1
0,-1,3,30,1
0,-1,3,10,1
0,-1,3,10,1
0,0,3,10,1
0,0,3,10,1
0,0,3,10,1
0,0,3,10,1
0,0,3,10,1
0,0,3,10,1
0,0,3,10,1
0,0,3,10,1
0,0,3,5,1
0,0,3,5,1
0,0,3,5,1
0,0,3,5,1
0,0,4,5,1
0,0,4,5,1
0,0,4,25,1
0,0,4,25,1
0,0,4,25,1
0,0,4,25,1
0,0,4,25,1
0,0,4,25,1
0,0,4,25,1
0,0,4,25,1
0,0,4,25,1
0,0,4,25,1
0,0,4,25,1
0,0,4,25,1
0,0,4,25,1
0,0,4,25,1
0,0,4,25,1
0,0,4,25,1
0,0,4,25,1
0,0,4,25,1
0,0,4,25,1
0,0,4,25,1
0,0,4,25,1
0,0,4,25,1
0,0,4,25,1
0,0,4,25,1
0,0,4,25,1
0,0,4,25,1
0,0,4,25,1
0,0,4,25,1
0,0,4,25,1
0,0,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0,-1,4,25,1
0.39,336.4453125,4,25,1
0.39,336.4453125,4,25,1
0.29,312.5390625,4,25,1
0.29,312.5390625,4,25,1
0.15,299.8828125,4,25,1
0.15,299.8828125,4,25,1
0.21,228.1640625,4,25,1
0.21,228.1640625,4,25,1
0.21,192.3046875,4,25,1
0.21,192.3046875,4,25,1
0.21,207.421875,4,25,1
0.21,207.421875,4,25,1
0.41,266.1328125,4,25,1
0.41,266.1328125,4,25,1
0.59,332.578125,4,25,1
0.59,332.578125,4,25,1
0.59,350.859375,4,25,1
0.59,350.859375,4,25,1
0.41,350.5078125,4,25,1
0.41,350.5078125,4,25,1
0.41,0.3515625,4,25,1
0.41,0.3515625,4,25,1
0.25,7.3828125,4,25,1
0.25,7.3828125,4,25,1
0.42,344.8828125,4,25,1
0.42,344.8828125,4,25,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
